season,team,conf,division,games,wins,true_wins,losses,ties,pf,pa,pd,win_pct,div_pct,conf_pct,MOV,SOS,SRS,OSRS,DSRS,sov,sos,div_rank,div_tie_broken_by,conf_rank,conf_tie_broken_by
2020,GB,NFC,NFC North,16,13,13,3,0,509,369,140,0.8125,0.8333333333333334,0.8333333333333334,8.75,-1.0972911616973564,7.652708838302644,5.872062875018275,1.7806459632843685,0.3870192307692308,0.427734375,1,NA,1,NA
2020,HOU,AFC,AFC South,16,4,4,12,0,384,464,-80,0.25,0.3333333333333333,0.25,-5,-0.5134556757533242,-5.513455675753324,-1.4490085475731473,-4.064447128180177,0.21875,0.541015625,3,NA,14,NA
2020,IND,AFC,AFC South,16,11,11,5,0,451,362,89,0.6875,0.6666666666666666,0.5833333333333334,5.5625,-2.758247342176242,2.8042526578237585,1.2124497859287484,1.5918028718950101,0.3835227272727273,0.443359375,2,Division Win PCT (2),7,NA
2020,JAX,AFC,AFC South,16,1,1,15,0,306,492,-186,0.0625,0.16666666666666666,0.08333333333333333,-11.625,-0.0981778982112853,-11.723177898211285,-6.47053632539361,-5.252641572817675,0.6875,0.548828125,4,NA,16,NA
2020,KC,AFC,AFC West,16,14,14,2,0,473,362,111,0.875,0.6666666666666666,0.8333333333333334,6.9375,-0.13683690932799614,6.800663090672004,4.546284325001059,2.2543787656709453,0.4642857142857143,0.46484375,1,NA,1,NA
2020,LA,NFC,NFC West,16,10,10,6,0,372,296,76,0.625,0.5,0.75,4.75,0.6717552075997277,5.421755207599728,-0.8207800820163624,6.24253528961609,0.484375,0.494140625,2,NA,6,NA
2020,LAC,AFC,AFC West,16,7,7,9,0,384,426,-42,0.4375,0.5,0.5,-2.625,-0.2951702424255915,-2.9201702424255913,-0.968894246384828,-1.9512759960407633,0.34375,0.482421875,3,NA,11,NA
2020,LV,AFC,AFC West,16,8,8,8,0,434,478,-44,0.5,0.6666666666666666,0.5,-2.75,0.7989269793171486,-1.9510730206828515,2.9021871026102763,-4.853260123293127,0.4765625,0.5390625,2,NA,9,NA
2020,MIA,AFC,AFC East,16,10,10,6,0,404,338,66,0.625,0.5,0.5833333333333334,4.125,-1.1599666657924936,2.965033334207506,0.26846446060103013,2.696568873606476,0.346875,0.466796875,2,NA,8,NA
2020,MIN,NFC,NFC North,16,7,7,9,0,430,475,-45,0.4375,0.6666666666666666,0.4166666666666667,-2.8125,0.40409772685974843,-2.4084022731402515,1.3437394622521956,-3.7521417353924473,0.36607142857142855,0.50390625,3,NA,9,NA
2020,NE,AFC,AFC East,16,7,7,9,0,326,353,-27,0.4375,0.5,0.5,-1.6875,0.706700000638429,-0.9807999993615711,-4.192547444203561,3.2117474448419903,0.42857142857142855,0.52734375,3,NA,10,Head-To-Head Sweep (2)
2020,NO,NFC,NFC South,16,12,12,4,0,482,337,145,0.75,1,0.8333333333333334,9.0625,0.5136744621663187,9.576174462166318,5.118840110977854,4.4573343511884636,0.40625,0.458984375,1,NA,2,Conference Win PCT (2)
2020,NYG,NFC,NFC East,16,6,6,10,0,280,357,-77,0.375,0.6666666666666666,0.4166666666666667,-4.8125,0.3774562131253758,-4.435043786874624,-6.7420162619062225,2.306972475031598,0.4270833333333333,0.501953125,2,Division Win PCT (2),11,Division Tiebreaker
2020,NYJ,AFC,AFC East,16,2,2,14,0,243,457,-214,0.125,0,0.08333333333333333,-13.375,1.864686111505795,-11.510313888494204,-8.725533555483231,-2.784780333010973,0.65625,0.59375,4,NA,15,NA
2020,PHI,NFC,NFC East,16,4.5,4,11,1,334,418,-84,0.28125,0.3333333333333333,0.3333333333333333,-5.25,0.8486367685041266,-4.401363231495873,-2.820042055709083,-1.58132117578679,0.46875,0.537109375,4,NA,15,NA
2020,PIT,AFC,AFC North,16,12,12,4,0,416,312,104,0.75,0.6666666666666666,0.75,6.5,-1.8456132473980815,4.654386752601918,0.25238327908557534,4.402003473516343,0.4479166666666667,0.474609375,1,NA,3,NA
2020,SEA,NFC,NFC West,16,12,12,4,0,459,371,88,0.75,0.6666666666666666,0.75,5.5,-0.03900868113418314,5.460991318865817,4.802632616311935,0.6583587025538824,0.4036458333333333,0.447265625,1,NA,3,NA
2020,SF,NFC,NFC West,16,6,6,10,0,376,390,-14,0.375,0.5,0.3333333333333333,-0.875,1.7193246518673653,0.8443246518673652,0.1884957114823631,0.6558289403850021,0.4479166666666667,0.548828125,4,NA,10,Head-To-Head Sweep (2)
2020,TB,NFC,NFC South,16,11,11,5,0,492,355,137,0.6875,0.6666666666666666,0.6666666666666666,8.5625,0.8216605731006257,9.384160573100626,6.53734209495277,2.8468184781478563,0.39204545454545453,0.48828125,2,NA,5,NA
2020,TEN,AFC,AFC South,16,11,11,5,0,491,439,52,0.6875,0.8333333333333334,0.6666666666666666,3.25,-1.658594564531616,1.5914054354683838,4.7053565319030115,-3.1139510964346275,0.3977272727272727,0.474609375,1,Division Win PCT (2),4,NA
2020,WAS,NFC,NFC East,16,7,7,9,0,335,329,6,0.4375,0.6666666666666666,0.4166666666666667,0.375,-1.2221965643737314,-0.8471965643737314,-4.086857531654844,3.2396609672811127,0.38839285714285715,0.458984375,1,NA,4,NA
2021,ARI,NFC,NFC West,17,11,11,6,0,449,366,83,0.6470588235294118,0.6666666666666666,0.5833333333333334,4.882352941176471,0.13716930254931248,5.019522243725783,3.514024779726075,1.505497463999708,0.4919786096256685,0.48961937716262977,2,NA,5,NA
2021,ATL,NFC,NFC South,17,7,7,10,0,313,459,-146,0.4117647058823529,0.3333333333333333,0.3333333333333333,-8.588235294117647,-0.07563578815248961,-8.663871082270136,-4.28101204661322,-4.3828590356569155,0.31512605042016806,0.47231833910034604,3,NA,12,NA
2021,BAL,AFC,AFC North,17,8,8,9,0,387,392,-5,0.47058823529411764,0.16666666666666666,0.4166666666666667,-0.29411764705882354,0.18097279969835206,-0.11314484736047165,-0.2395372947286829,0.12639244736821126,0.45955882352941174,0.5311418685121108,4,Division Win PCT (2),12,Division Tiebreaker
2021,BUF,AFC,AFC East,17,11,11,6,0,483,289,194,0.6470588235294118,0.8333333333333334,0.5833333333333334,11.411764705882353,-1.4133606419368825,9.99840406394547,5.0648381154199,4.93356594852557,0.42780748663101603,0.47231833910034604,1,NA,3,NA
2021,CAR,NFC,NFC South,17,5,5,12,0,304,404,-100,0.29411764705882354,0.3333333333333333,0.25,-5.882352941176471,0.227541172568223,-5.654811768608248,-5.106839538177441,-0.5479722304308066,0.4117647058823529,0.5086505190311419,4,NA,14,NA
2021,CHI,NFC,NFC North,17,6,6,11,0,311,407,-96,0.35294117647058826,0.3333333333333333,0.3333333333333333,-5.647058823529412,0.2795533372709793,-5.367505486258432,-4.984320766085883,-0.3831847201725491,0.37254901960784315,0.5242214532871973,3,NA,13,NA
2021,CIN,AFC,AFC North,17,10,10,7,0,460,376,84,0.5882352941176471,0.6666666666666666,0.6666666666666666,4.9411764705882355,-1.6856975439675144,3.2554789266207207,3.4430384846927122,-0.18755955807199154,0.46176470588235297,0.47231833910034604,1,NA,4,NA
2021,CLE,AFC,AFC North,17,8,8,9,0,349,371,-22,0.47058823529411764,0.5,0.4166666666666667,-1.2941176470588236,0.12532255396248312,-1.1687950930963404,-2.599455673565996,1.4306605804696557,0.41544117647058826,0.513840830449827,3,Division Win PCT (2),11,Division Tiebreaker
2021,DAL,NFC,NFC East,17,12,12,5,0,530,358,172,0.7058823529411765,1,0.8333333333333334,10.117647058823529,-0.3545307761030051,9.763116282720524,8.15310540706708,1.610010875653444,0.43137254901960786,0.48788927335640137,1,NA,3,Conference Win PCT (2)
2021,DEN,AFC,AFC West,17,7,7,10,0,335,322,13,0.4117647058823529,0.16666666666666666,0.25,0.7647058823529411,-1.1228731831323189,-0.3581673007793779,-4.627067428332094,4.268900127552715,0.35714285714285715,0.4844290657439446,4,NA,13,NA
2021,DET,NFC,NFC North,17,3.5,3,13,1,325,467,-142,0.20588235294117646,0.3333333333333333,0.25,-8.352941176470589,0.3793119162695626,-7.973629260201025,-3.591202101067345,-4.38242715913368,0.6274509803921569,0.527681660899654,4,NA,16,NA
2021,GB,NFC,NFC North,17,13,13,4,0,450,371,79,0.7647058823529411,0.6666666666666666,0.75,4.647058823529412,-0.37097212231710724,4.2760867012123045,3.3925348445670007,0.8835518566453038,0.4796380090497738,0.47923875432525953,1,NA,1,Conference Win PCT (2)
2021,HOU,AFC,AFC South,17,4,4,13,0,280,452,-172,0.23529411764705882,0.5,0.3333333333333333,-10.117647058823529,0.5716164995537456,-9.546030559269784,-6.234861170490863,-3.3111693887789215,0.39705882352941174,0.4982698961937716,3,NA,15,NA
2021,IND,AFC,AFC South,17,9,9,8,0,451,365,86,0.5294117647058824,0.5,0.5833333333333334,5.0588235294117645,-0.459809889981871,4.599013639429894,3.4197541808353247,1.1792594585945695,0.43137254901960786,0.49480968858131485,2,NA,8,Conference Win PCT (3)
2021,JAX,AFC,AFC South,17,3,3,14,0,253,457,-204,0.17647058823529413,0.16666666666666666,0.25,-12,0.75955653213943,-11.24044346786057,-7.611829535098448,-3.6286139327621223,0.5686274509803921,0.5121107266435986,4,NA,16,NA
2021,KC,AFC,AFC West,17,12,12,5,0,480,364,116,0.7058823529411765,0.8333333333333334,0.5833333333333334,6.823529411764706,0.727615103787655,7.551144515552361,5.463253165690705,2.087891349861656,0.5171568627450981,0.5380622837370242,1,NA,2,NA
2021,LA,NFC,NFC West,17,12,12,5,0,460,372,88,0.7058823529411765,0.5,0.6666666666666666,5.176470588235294,-0.059126368032431584,5.117344220202862,4.111546877081404,1.0057973431214586,0.40931372549019607,0.4826989619377163,1,NA,4,NA
2021,LAC,AFC,AFC West,17,9,9,8,0,474,459,15,0.5294117647058824,0.5,0.5,0.8823529411764706,0.36853907165891986,1.2508920128353902,5.391747937186101,-4.140855924350711,0.5,0.5103806228373703,3,NA,10,NA
2021,LV,AFC,AFC West,17,10,10,7,0,374,439,-65,0.5882352941176471,0.5,0.6666666666666666,-3.823529411764706,0.7328494481141191,-3.090679963650587,-0.605426937942055,-2.485253025708532,0.5147058823529411,0.5103806228373703,2,NA,5,Common Games Win PCT (2)
2021,MIA,AFC,AFC East,17,9,9,8,0,341,373,-32,0.5294117647058824,0.6666666666666666,0.5,-1.8823529411764706,-0.6739462934563981,-2.556299234632869,-2.9773944793736096,0.4210952447407408,0.3790849673202614,0.46366782006920415,3,NA,9,Common Games Win PCT (2)
2021,MIN,NFC,NFC North,17,8,8,9,0,425,426,-1,0.47058823529411764,0.6666666666666666,0.5,-0.058823529411764705,0.1407182888988511,0.08189475948708635,1.8145361048155413,-1.7326413453284548,0.4338235294117647,0.5069204152249135,2,NA,9,NA
2021,NE,AFC,AFC East,17,10,10,7,0,462,303,159,0.5882352941176471,0.5,0.6666666666666666,9.352941176470589,-0.7237290542649987,8.629212122205589,3.7274643756617354,4.901747746543853,0.3941176470588235,0.4809688581314879,2,NA,6,NA
2021,NO,NFC,NFC South,17,9,9,8,0,364,335,29,0.5294117647058824,0.6666666666666666,0.5833333333333334,1.7058823529411764,0.17011393673776454,1.875996289678941,-1.6053243890432078,3.481320678722149,0.5163398692810458,0.5121107266435986,2,NA,8,NA
2021,NYG,NFC,NFC East,17,4,4,13,0,258,416,-158,0.23529411764705882,0.16666666666666666,0.25,-9.294117647058824,0.8184397310715242,-8.4756779159873,-7.79044843631244,-0.6852294796748595,0.4852941176470588,0.5363321799307958,4,NA,15,NA
2021,NYJ,AFC,AFC East,17,4,4,13,0,310,504,-194,0.23529411764705882,0,0.3333333333333333,-11.411764705882353,1.2187861416875467,-10.192978564194807,-3.561607163582306,-6.631371400612501,0.4264705882352941,0.5121107266435986,4,NA,14,Head-To-Head Sweep (2)
2021,PHI,NFC,NFC East,17,9,9,8,0,444,385,59,0.5294117647058824,0.5,0.5833333333333334,3.4705882352941178,-1.1443090439814285,2.326279191312689,2.4882582954899806,-0.16197910417729178,0.34967320261437906,0.4688581314878893,2,NA,7,Head-To-Head Sweep (2)
2021,PIT,AFC,AFC North,17,9.5,9,7,1,343,398,-55,0.5588235294117647,0.6666666666666666,0.5833333333333334,-3.235294117647059,0.9223070828232444,-2.3129870348238146,-2.513565524438468,0.2005784896146534,0.49019607843137253,0.5207612456747405,2,NA,7,NA
2021,SEA,NFC,NFC West,17,7,7,10,0,395,366,29,0.4117647058823529,0.5,0.3333333333333333,1.7058823529411764,0.06338738806538033,1.769269741006557,0.32069415441016436,1.4485755865963927,0.42436974789915966,0.5190311418685121,4,NA,11,Common Games Win PCT (2)
2021,SF,NFC,NFC West,17,10,10,7,0,427,365,62,0.5882352941176471,0.3333333333333333,0.5833333333333334,3.6470588235294117,-0.0497272661569035,3.597331557372508,1.7553103833996173,1.842021173972891,0.43823529411764706,0.5,3,NA,6,NA
2021,TB,NFC,NFC South,17,13,13,4,0,511,353,158,0.7647058823529411,0.6666666666666666,0.6666666666666666,9.294117647058824,-0.9071680588019193,8.386949588256904,7.176937967637063,1.2100116206198415,0.4434389140271493,0.4671280276816609,1,NA,2,NA
2021,TEN,AFC,AFC South,17,12,12,5,0,419,354,65,0.7058823529411765,0.8333333333333334,0.6666666666666666,3.823529411764706,-0.2281458070972003,3.5953836046675054,1.8814808232299514,1.713902781437554,0.4803921568627451,0.47231833910034604,1,NA,1,Head-To-Head Sweep (2)
2021,WAS,NFC,NFC East,17,7,7,10,0,335,434,-99,0.4117647058823529,0.3333333333333333,0.5,-5.823529411764706,1.445231530525383,-4.378297881239323,-2.7886334120582585,-1.5896644691810646,0.42016806722689076,0.5294117647058824,3,NA,10,Head-To-Head Sweep (3)
2022,ARI,NFC,NFC West,17,4,4,13,0,340,449,-109,0.23529411764705882,0.16666666666666666,0.25,-6.411764705882353,0.40222035286772395,-6.009544353014629,-1.8499844157464842,-4.159559937268145,0.36764705882352944,0.5294117647058824,4,NA,15,NA
2022,ATL,NFC,NFC South,17,7,7,10,0,365,386,-21,0.4117647058823529,0.3333333333333333,0.5,-1.2352941176470589,-0.6986397029165776,-1.9339338205636365,-0.04888875851201641,-1.8850450620516201,0.42857142857142855,0.4670138888888889,4,Head-To-Head Win PCT (3),13,Division Tiebreaker
2022,BAL,AFC,AFC North,17,10,10,7,0,350,315,35,0.5882352941176471,0.5,0.5,2.0588235294117645,0.8726161996294023,2.931439729041167,-0.3458694296757089,3.277309158716876,0.4556213017751479,0.5087412587412588,2,NA,6,NA
2022,BUF,AFC,AFC East,16,13,13,3,0,455,286,169,0.8125,0.6666666666666666,0.8181818181818182,10.5625,0.3161075297405592,10.87860752974056,7.095841643206277,3.782765886534283,0.47058823529411764,0.4889705882352941,1,NA,2,NA
2022,CAR,NFC,NFC South,17,7,7,10,0,347,374,-27,0.4117647058823529,0.6666666666666666,0.5,-1.588235294117647,-0.38747423347973287,-1.9757095275973802,-1.1779076928106167,-0.7978018347867635,0.4369747899159664,0.4739583333333333,2,Head-To-Head Win PCT (3),11,Division Tiebreaker
2022,CHI,NFC,NFC North,17,3,3,14,0,326,463,-137,0.17647058823529413,0,0.08333333333333333,-8.058823529411764,1.8354566799133198,-6.223366849498444,-2.360299021427295,-3.8630678280711495,0.4803921568627451,0.5711805555555556,4,NA,16,NA
2022,CIN,AFC,AFC North,16,12,12,4,0,418,322,96,0.75,0.5,0.7272727272727273,6,0.5831762678789717,6.583176267878971,5.30034552625596,1.2828307416230116,0.49019607843137253,0.5073529411764706,1,NA,3,NA
2022,CLE,AFC,AFC North,17,7,7,10,0,361,381,-20,0.4117647058823529,0.5,0.3333333333333333,-1.1764705882352942,0.8533781057247637,-0.3230924825105304,0.642002626071051,-0.9650951085815813,0.4915254237288136,0.5244755244755245,4,NA,12,NA
2022,DAL,NFC,NFC East,17,12,12,5,0,467,342,125,0.7058823529411765,0.6666666666666666,0.6666666666666666,7.352941176470588,-0.6194381683982814,6.733503008072307,5.3783789907958095,1.3551240172764976,0.4852216748768473,0.5069444444444444,2,NA,5,NA
2022,DEN,AFC,AFC West,17,5,5,12,0,287,359,-72,0.29411764705882354,0.16666666666666666,0.25,-4.235294117647059,-0.9217252735752133,-5.1570193912222715,-5.674694812072632,0.5176754208503604,0.4647058823529412,0.4809688581314879,4,NA,14,NA
2022,DET,NFC,NFC North,17,9,9,8,0,453,427,26,0.5294117647058824,0.8333333333333334,0.5833333333333334,1.5294117647058822,0.926655869777761,2.4560676344836434,4.775684691784287,-2.3196170573006434,0.45098039215686275,0.5347222222222222,2,NA,8,NA
2022,GB,NFC,NFC North,17,8,8,9,0,370,371,-1,0.47058823529411764,0.5,0.5,-0.058823529411764705,0.6160743541919341,0.5572508247801693,-0.14924950786996613,0.7065003326501355,0.4485294117647059,0.5243055555555556,3,NA,10,NA
2022,HOU,AFC,AFC South,17,3.5,3,13,1,289,420,-131,0.20588235294117646,0.5833333333333334,0.2916666666666667,-7.705882352941177,-1.0182960168669202,-8.724178369808097,-5.523996925995297,-3.2001814438128005,0.4019607843137255,0.4809688581314879,4,NA,16,NA
2022,IND,AFC,AFC South,17,4.5,4,12,1,289,427,-138,0.2647058823529412,0.25,0.375,-8.117647058823529,-0.6649911206408703,-8.7826381794644,-5.0228525683559875,-3.759785611108412,0.5,0.5121107266435986,3,NA,15,NA
2022,JAX,AFC,AFC South,17,9,9,8,0,404,350,54,0.5294117647058824,0.6666666666666666,0.6666666666666666,3.176470588235294,-1.5913638078469772,1.585106780388317,1.5320184181047352,0.053088362283581825,0.43790849673202614,0.4671280276816609,1,NA,4,NA
2022,KC,AFC,AFC West,17,14,14,3,0,496,369,127,0.8235294117647058,1,0.75,7.470588235294118,-1.4251232632341608,6.045464972059957,6.702000328502929,-0.6565353564429719,0.4222689075630252,0.4529616724738676,1,NA,1,NA
2022,LA,NFC,NFC West,17,5,5,12,0,307,384,-77,0.29411764705882354,0.16666666666666666,0.25,-4.529411764705882,0.7049486432518847,-3.8244631214539977,-3.969565026799703,0.14510190534570544,0.3411764705882353,0.5173611111111112,3,NA,14,NA
2022,LAC,AFC,AFC West,17,10,10,7,0,391,384,7,0.5882352941176471,0.3333333333333333,0.5833333333333334,0.4117647058823529,-1.5243213300701628,-1.11255662418781,-0.014129367839809311,-1.0984272563480006,0.3411764705882353,0.4429065743944637,2,NA,5,Conference Win PCT (2)
2022,LV,AFC,AFC West,17,6,6,11,0,395,418,-23,0.35294117647058826,0.5,0.4166666666666667,-1.3529411764705883,-1.3126942150604315,-2.6656353915310196,1.1262919322007952,-3.791927323731815,0.39705882352941174,0.4740484429065744,3,NA,13,NA
2022,MIA,AFC,AFC East,17,9,9,8,0,397,399,-2,0.5294117647058824,0.5,0.5833333333333334,-0.11764705882352941,1.7635185172032475,1.6458714583797178,2.607039864448706,-0.961168406068988,0.45723684210526316,0.5367132867132867,2,NA,7,Head-To-Head Sweep (2)
2022,MIN,NFC,NFC North,17,13,13,4,0,424,427,-3,0.7647058823529411,0.6666666666666666,0.6666666666666666,-0.17647058823529413,0.3106893703044507,0.13421878206915658,2.943895215828887,-2.8096764337597304,0.425,0.4739583333333333,1,NA,3,NA
2022,NE,AFC,AFC East,17,8,8,9,0,364,347,17,0.47058823529411764,0.5,0.5,1,0.8185673790161085,1.8185673790161085,-0.4205677868889013,2.23913516590501,0.41544117647058826,0.5017482517482518,3,NA,9,NA
2022,NO,NFC,NFC South,17,7,7,10,0,330,345,-15,0.4117647058823529,0.3333333333333333,0.4166666666666667,-0.8823529411764706,-0.09175480738976646,-0.974107748566237,-2.7423707582890713,1.7682630097228342,0.46218487394957986,0.5069444444444444,3,Head-To-Head Win PCT (3),12,Division Tiebreaker
2022,NYG,NFC,NFC East,17,9.5,9,7,1,365,371,-6,0.5588235294117647,0.25,0.375,-0.35294117647058826,0.19207491505717084,-0.16086626141341748,-0.6633962589530565,0.5025299975396391,0.3954248366013072,0.5259515570934256,3,NA,6,NA
2022,NYJ,AFC,AFC East,17,7,7,10,0,296,316,-20,0.4117647058823529,0.3333333333333333,0.4166666666666667,-1.1764705882352942,1.7647930074569185,0.5883224192216244,-4.123454646338411,4.711777065560035,0.4576271186440678,0.5384615384615384,4,NA,10,Common Games Win PCT (2)
2022,PHI,NFC,NFC East,17,14,14,3,0,477,344,133,0.8235294117647058,0.6666666666666666,0.75,7.823529411764706,-1.1234974522674988,6.700031959497207,5.861582679514184,0.8384492799830232,0.46008403361344535,0.4740484429065744,1,NA,1,NA
2022,PIT,AFC,AFC North,17,9,9,8,0,308,346,-38,0.5294117647058824,0.5,0.4166666666666667,-2.235294117647059,1.2711831803885396,-0.9641109372585193,-3.145566491382367,2.181455554123848,0.4506578947368421,0.5192307692307693,3,NA,8,NA
2022,SEA,NFC,NFC West,17,9,9,8,0,407,401,6,0.5294117647058824,0.6666666666666666,0.5,0.35294117647058826,-0.6135010486246033,-0.2605598721540151,2.0252697590646793,-2.2858296312186943,0.38235294117647056,0.4619377162629758,2,NA,7,Head-To-Head Sweep (2)
2022,SF,NFC,NFC West,17,13,13,4,0,450,277,173,0.7647058823529411,1,0.8333333333333334,10.176470588235293,-2.078776532035567,8.097694056199726,3.441635416700289,4.656058639499437,0.41402714932126694,0.41695501730103807,1,NA,2,Conference Win PCT (2)
2022,TB,NFC,NFC South,17,8,8,9,0,313,358,-45,0.47058823529411764,0.6666666666666666,0.6666666666666666,-2.6470588235294117,0.5765093455926534,-2.0705494779367584,-3.25162878893935,1.1810793110025917,0.4264705882352941,0.5034722222222222,1,NA,4,NA
2022,TEN,AFC,AFC South,17,7,7,10,0,298,359,-61,0.4117647058823529,0.5,0.4166666666666667,-3.588235294117647,-0.24543548846541957,-3.8336707825830665,-4.805302438571841,0.9716316559887748,0.33613445378151263,0.5087108013937283,2,NA,11,Conference Win PCT (2)
2022,WAS,NFC,NFC East,17,8.5,8,8,1,321,343,-22,0.5,0.4166666666666667,0.4583333333333333,-1.2941176470588236,0.5619617897955647,-0.7321558572632589,-3.4130749154534623,2.680919058190203,0.4485294117647059,0.5363321799307958,4,NA,9,NA
2023,ARI,NFC,NFC West,17,4,4,13,0,330,455,-125,0.23529411764705882,0,0.25,-7.352941176470588,1.6503706374193983,-5.70257053905119,-1.9026848738124007,-3.799885665238789,0.5882352941176471,0.5605536332179931,4,NA,15,NA
2023,ATL,NFC,NFC South,17,7,7,10,0,321,373,-52,0.4117647058823529,0.5,0.3333333333333333,-3.0588235294117645,-2.1893893714373553,-5.24821290084912,-3.689916105354718,-1.5582967954944023,0.46218487394957986,0.4290657439446367,3,NA,12,NA
2023,BAL,AFC,AFC North,17,13,13,4,0,483,280,203,0.7647058823529411,0.5,0.6666666666666666,11.941176470588236,1.496572486585073,13.437748957173309,6.806783564112352,6.630965393060957,0.5294117647058824,0.5432525951557093,1,NA,1,NA
2023,BUF,AFC,AFC East,17,11,11,6,0,451,311,140,0.6470588235294118,0.6666666666666666,0.5833333333333334,8.235294117647058,-1.4955348949114573,6.739759222735602,4.275566659011162,2.46419256372444,0.47058823529411764,0.47058823529411764,1,Head-To-Head Win PCT (2),2,Head-To-Head Sweep (2)
2023,CAR,NFC,NFC South,17,2,2,15,0,236,416,-180,0.11764705882352941,0.16666666666666666,0.08333333333333333,-10.588235294117647,0.44253325734030524,-10.145702036777342,-8.049057898223147,-2.096644138554195,0.5,0.5224913494809689,4,NA,16,NA
2023,CHI,NFC,NFC North,17,7,7,10,0,360,379,-19,0.4117647058823529,0.3333333333333333,0.5,-1.1176470588235294,-1.177023694920648,-2.2946707537441777,-1.28899334179211,-1.0056774119520677,0.3697478991596639,0.46366782006920415,4,Common Games Win PCT (2),11,Head-To-Head Sweep (2)
2023,CIN,AFC,AFC North,17,9,9,8,0,366,384,-18,0.5294117647058824,0.16666666666666666,0.3333333333333333,-1.0588235294117647,3.0312493726437304,1.9724258432319655,1.482105539963173,0.4903203032687924,0.5359477124183006,0.5743944636678201,4,NA,8,Head-To-Head Sweep (2)
2023,CLE,AFC,AFC North,17,11,11,6,0,396,362,34,0.6470588235294118,0.5,0.6666666666666666,2,1.5917987330436336,3.5917987330436336,2.555803606038353,1.0359951270052807,0.5133689839572193,0.5363321799307958,2,NA,5,Conference Win PCT (2)
2023,DAL,NFC,NFC East,17,12,12,5,0,509,315,194,0.7058823529411765,0.8333333333333334,0.75,11.411764705882353,-2.4933983786026035,8.918366327279749,6.378674722878242,2.539691604401507,0.39215686274509803,0.4463667820069204,1,NA,2,Head-To-Head Sweep (2)
2023,DEN,AFC,AFC West,17,8,8,9,0,357,413,-56,0.47058823529411764,0.5,0.4166666666666667,-3.2941176470588234,-0.235564381834299,-3.5296820288931228,-0.6738751452540043,-2.8558068836391186,0.4852941176470588,0.48788927335640137,3,Head-To-Head Win PCT (2),12,Division Tiebreaker
2023,DET,NFC,NFC North,17,12,12,5,0,461,395,66,0.7058823529411765,0.6666666666666666,0.6666666666666666,3.8823529411764706,0.11882887342617734,4.001181814602648,5.902420090239906,-1.9012382756372581,0.4362745098039216,0.4809688581314879,1,NA,3,NA
2023,GB,NFC,NFC North,17,9,9,8,0,383,350,33,0.5294117647058824,0.6666666666666666,0.5833333333333334,1.9411764705882353,-1.0225515841860704,0.9186248864021648,0.80546333419629,0.11316155220587476,0.45751633986928103,0.4740484429065744,2,NA,7,SOV (2)
2023,HOU,AFC,AFC South,17,10,10,7,0,377,353,24,0.5882352941176471,0.6666666666666666,0.5833333333333334,1.411764705882353,-0.7111899231282806,0.7005747827540727,0.44807890134572914,0.25249588140834356,0.4647058823529412,0.4740484429065744,1,NA,4,NA
2023,IND,AFC,AFC South,17,9,9,8,0,396,415,-19,0.5294117647058824,0.5,0.5833333333333334,-1.1176470588235294,0.04324278675951296,-1.0744042720640163,2.548398236049841,-3.6228025081138577,0.4444444444444444,0.4913494809688581,3,Head-To-Head Win PCT (2),10,Division Tiebreaker
2023,JAX,AFC,AFC South,17,9,9,8,0,377,371,6,0.5294117647058824,0.6666666666666666,0.5,0.35294117647058826,1.3458626389735675,1.6988038154441556,1.4561935857050992,0.24261022973905644,0.477124183006536,0.532871972318339,2,Head-To-Head Win PCT (2),9,Division Tiebreaker
2023,KC,AFC,AFC West,17,11,11,6,0,371,294,77,0.6470588235294118,0.6666666666666666,0.75,4.529411764705882,-0.5126375704788593,4.016774194227024,-0.47393699975820147,4.490711193985225,0.42780748663101603,0.4809688581314879,1,NA,3,NA
2023,LA,NFC,NFC West,17,10,10,7,0,404,377,27,0.5882352941176471,0.8333333333333334,0.6666666666666666,1.588235294117647,1.1631933276232003,2.7514286217408475,1.8506453134321823,0.9007833083086652,0.45294117647058824,0.5294117647058824,2,NA,6,NA
2023,LAC,AFC,AFC West,17,5,5,12,0,346,398,-52,0.29411764705882354,0.16666666666666666,0.25,-3.0588235294117645,1.133885720990356,-1.9249378084214086,-0.4713332777558206,-1.453604530665588,0.38823529411764707,0.5294117647058824,4,NA,15,NA
2023,LV,AFC,AFC West,17,8,8,9,0,332,331,1,0.47058823529411764,0.6666666666666666,0.5,0.058823529411764705,-0.650419302112724,-0.5915957727009592,-2.3144550374026274,1.7228592647016683,0.4264705882352941,0.48788927335640137,2,Head-To-Head Win PCT (2),11,Division Tiebreaker
2023,MIA,AFC,AFC East,17,11,11,6,0,496,391,105,0.6470588235294118,0.6666666666666666,0.5833333333333334,6.176470588235294,-1.498663469986374,4.6778071182489205,7.691448715955648,-3.0136415977067275,0.3582887700534759,0.44982698961937717,2,Head-To-Head Win PCT (2),6,NA
2023,MIN,NFC,NFC North,17,7,7,10,0,344,362,-18,0.4117647058823529,0.3333333333333333,0.5,-1.0588235294117647,0.21520143899150998,-0.8436220904202549,-1.7194172917497592,0.8757952013295043,0.453781512605042,0.5086505190311419,3,Common Games Win PCT (2),10,Head-To-Head Sweep (2)
