game_id,season,week,team,opponent,turnover_diff,turnover_won,turnover_lost,interception_won,interception_lost,fumble_won,fumble_lost
2006_12_PHI_IND,2006,12,IND,PHI,-1,0,1,0,1,0,0
2006_12_PHI_IND,2006,12,PHI,IND,-2,1,3,0,1,1,2
2006_12_GB_SEA,2006,12,SEA,GB,-2,2,4,1,3,1,1
2006_12_GB_SEA,2006,12,GB,SEA,-3,1,4,0,3,1,1
2006_13_BAL_CIN,2006,13,CIN,BAL,1,2,1,1,0,1,1
2006_13_BAL_CIN,2006,13,BAL,CIN,0,0,0,0,0,0,0
2006_13_SD_BUF,2006,13,BUF,LAC,-4,1,5,1,2,0,3
2006_13_SD_BUF,2006,13,LAC,BUF,0,1,1,0,0,1,1
2006_13_MIN_CHI,2006,13,CHI,MIN,-2,2,4,2,3,0,1
2006_13_MIN_CHI,2006,13,MIN,CHI,-3,3,6,3,4,0,2
2006_13_KC_CLE,2006,13,CLE,KC,-1,1,2,0,1,1,1
2006_13_KC_CLE,2006,13,KC,CLE,0,2,2,1,1,1,1
2006_13_NYJ_GB,2006,13,GB,NYJ,-1,2,3,2,2,0,1
2006_13_NYJ_GB,2006,13,NYJ,GB,-1,1,2,0,2,1,0
2006_13_DET_NE,2006,13,NE,DET,-1,2,3,2,1,0,2
2006_13_DET_NE,2006,13,DET,NE,-5,0,5,0,3,0,2
2006_13_SF_NO,2006,13,NO,SF,0,0,0,0,0,0,0
2006_13_SF_NO,2006,13,SF,NO,-1,2,3,2,3,0,0
2006_13_ARI_STL,2006,13,LA,ARI,0,3,3,2,3,1,0
2006_13_ARI_STL,2006,13,ARI,LA,0,0,0,0,0,0,0
2006_13_IND_TEN,2006,13,TEN,IND,-1,1,2,0,2,1,0
2006_13_IND_TEN,2006,13,IND,TEN,0,2,2,0,2,2,0
2006_13_ATL_WAS,2006,13,WAS,ATL,-2,0,2,0,2,0,0
2006_13_ATL_WAS,2006,13,ATL,WAS,0,0,0,0,0,0,0
2006_13_JAX_MIA,2006,13,MIA,JAX,-1,1,2,1,2,0,0
2006_13_JAX_MIA,2006,13,JAX,MIA,3,4,1,3,0,1,1
2006_13_HOU_OAK,2006,13,LV,HOU,-5,0,5,0,2,0,3
2006_13_HOU_OAK,2006,13,HOU,LV,-2,0,2,0,0,0,2
2006_13_DAL_NYG,2006,13,NYG,DAL,0,0,0,0,0,0,0
2006_13_DAL_NYG,2006,13,DAL,NYG,-3,0,3,0,2,0,1
2006_13_TB_PIT,2006,13,PIT,TB,1,2,1,2,1,0,0
2006_13_TB_PIT,2006,13,TB,PIT,-4,0,4,0,3,0,1
2006_13_SEA_DEN,2006,13,DEN,SEA,-4,1,5,0,2,1,3
2006_13_SEA_DEN,2006,13,SEA,DEN,1,2,1,0,1,2,0
2006_13_CAR_PHI,2006,13,PHI,CAR,3,3,0,2,0,1,0
2006_13_CAR_PHI,2006,13,CAR,PHI,-2,0,2,0,2,0,0
2006_14_CLE_PIT,2006,14,PIT,CLE,2,3,1,1,0,2,1
2006_14_CLE_PIT,2006,14,CLE,PIT,-2,0,2,0,1,0,1
2006_14_NYG_CAR,2006,14,CAR,NYG,-2,1,3,0,3,1,0
2006_14_NYG_CAR,2006,14,NYG,CAR,1,1,0,1,0,0,0
2006_14_OAK_CIN,2006,14,CIN,LV,-4,0,4,0,3,0,1
2006_14_OAK_CIN,2006,14,LV,CIN,-1,1,2,1,1,0,1
2006_14_MIN_DET,2006,14,DET,MIN,-5,1,6,1,3,0,3
2006_14_MIN_DET,2006,14,MIN,DET,2,4,2,2,1,2,1
2006_14_TEN_HOU,2006,14,HOU,TEN,1,1,0,1,0,0,0
2006_14_TEN_HOU,2006,14,TEN,HOU,-1,1,2,0,1,1,1
2006_14_IND_JAX,2006,14,JAX,IND,0,1,1,1,1,0,0
2006_14_IND_JAX,2006,14,IND,JAX,0,1,1,1,1,0,0
2006_14_BAL_KC,2006,14,KC,BAL,-3,0,3,0,2,0,1
2006_14_BAL_KC,2006,14,BAL,KC,0,1,1,1,0,0,1
2006_14_NE_MIA,2006,14,MIA,NE,5,5,0,3,0,2,0
2006_14_NE_MIA,2006,14,NE,MIA,-3,0,3,0,0,0,3
2006_14_ATL_TB,2006,14,TB,ATL,0,2,2,2,0,0,2
2006_14_ATL_TB,2006,14,ATL,TB,0,1,1,0,1,1,0
2006_14_PHI_WAS,2006,14,WAS,PHI,-1,2,3,2,2,0,1
2006_14_PHI_WAS,2006,14,PHI,WAS,1,1,0,0,0,1,0
2006_14_SEA_ARI,2006,14,ARI,SEA,0,1,1,1,1,0,0
2006_14_SEA_ARI,2006,14,SEA,ARI,0,3,3,0,0,3,3
2006_14_GB_SF,2006,14,SF,GB,-2,1,3,1,2,0,1
2006_14_GB_SF,2006,14,GB,SF,2,2,0,1,0,1,0
2006_14_BUF_NYJ,2006,14,NYJ,BUF,0,3,3,3,2,0,1
2006_14_BUF_NYJ,2006,14,BUF,NYJ,2,3,1,2,0,1,1
2006_14_DEN_SD,2006,14,LAC,DEN,1,2,1,1,0,1,1
2006_14_DEN_SD,2006,14,DEN,LAC,-1,0,1,0,0,0,1
2006_14_NO_DAL,2006,14,DAL,NO,-2,0,2,0,2,0,0
2006_14_NO_DAL,2006,14,NO,DAL,0,0,0,0,0,0,0
2006_14_CHI_STL,2006,14,LA,CHI,2,3,1,2,1,1,0
2006_14_CHI_STL,2006,14,CHI,LA,0,0,0,0,0,0,0
2006_15_SF_SEA,2006,15,SEA,SF,1,3,2,2,2,1,0
2006_15_SF_SEA,2006,15,SF,SEA,1,1,0,1,0,0,0
2006_15_DAL_ATL,2006,15,ATL,DAL,-2,1,3,1,2,0,1
2006_15_DAL_ATL,2006,15,DAL,ATL,0,1,1,1,1,0,0
2006_15_CLE_BAL,2006,15,BAL,CLE,-2,1,3,0,1,1,2
2006_15_CLE_BAL,2006,15,CLE,BAL,-1,1,2,0,2,1,0
2006_15_MIA_BUF,2006,15,BUF,MIA,-1,1,2,0,0,1,2
2006_15_MIA_BUF,2006,15,MIA,BUF,0,2,2,1,2,1,0
2006_15_PIT_CAR,2006,15,CAR,PIT,-1,1,2,0,2,1,0
2006_15_PIT_CAR,2006,15,PIT,CAR,1,1,0,1,0,0,0
2006_15_TB_CHI,2006,15,CHI,TB,0,1,1,0,0,1,1
2006_15_TB_CHI,2006,15,TB,CHI,-1,1,2,1,1,0,1
2006_15_DET_GB,2006,15,GB,DET,-1,3,4,3,3,0,1
2006_15_DET_GB,2006,15,DET,GB,-3,0,3,0,2,0,1
2006_15_NYJ_MIN,2006,15,MIN,NYJ,2,3,1,1,1,2,0
2006_15_NYJ_MIN,2006,15,NYJ,MIN,-2,0,2,0,1,0,1
2006_15_HOU_NE,2006,15,NE,HOU,2,2,0,1,0,1,0
2006_15_HOU_NE,2006,15,HOU,NE,-3,1,4,0,4,1,0
2006_15_WAS_NO,2006,15,NO,WAS,-1,0,1,0,1,0,0
2006_15_WAS_NO,2006,15,WAS,NO,2,2,0,1,0,1,0
2006_15_JAX_TEN,2006,15,TEN,JAX,1,1,0,1,0,0,0
2006_15_JAX_TEN,2006,15,JAX,TEN,-2,2,4,1,3,1,1
2006_15_DEN_ARI,2006,15,ARI,DEN,-2,0,2,0,2,0,0
2006_15_DEN_ARI,2006,15,DEN,ARI,0,2,2,1,1,1,1
2006_15_PHI_NYG,2006,15,NYG,PHI,-4,0,4,0,2,0,2
2006_15_PHI_NYG,2006,15,PHI,NYG,0,2,2,1,1,1,1
2006_15_STL_OAK,2006,15,LV,LA,-3,1,4,1,3,0,1
2006_15_STL_OAK,2006,15,LA,LV,0,1,1,0,0,1,1
2006_15_KC_SD,2006,15,LAC,KC,-2,1,3,0,2,1,1
2006_15_KC_SD,2006,15,KC,LAC,2,3,1,2,1,1,0
2006_15_CIN_IND,2006,15,IND,CIN,3,3,0,3,0,0,0
2006_15_CIN_IND,2006,15,CIN,IND,0,2,2,1,0,1,2
2006_16_MIN_GB,2006,16,GB,MIN,-2,1,3,0,2,1,1
2006_16_MIN_GB,2006,16,MIN,GB,-1,0,1,0,1,0,0
2006_16_KC_OAK,2006,16,LV,KC,-5,0,5,0,2,0,3
2006_16_KC_OAK,2006,16,KC,LV,1,2,1,1,1,1,0
2006_16_CAR_ATL,2006,16,ATL,CAR,-1,1,2,1,2,0,0
2006_16_CAR_ATL,2006,16,CAR,ATL,2,2,0,1,0,1,0
2006_16_TEN_BUF,2006,16,BUF,TEN,-2,0,2,0,2,0,0
2006_16_TEN_BUF,2006,16,TEN,BUF,1,1,0,0,0,1,0
2006_16_TB_CLE,2006,16,CLE,TB,-4,0,4,0,4,0,0
2006_16_TB_CLE,2006,16,TB,CLE,-2,0,2,0,1,0,1
2006_16_CHI_DET,2006,16,DET,CHI,2,3,1,1,0,2,1
2006_16_CHI_DET,2006,16,CHI,DET,2,2,0,1,0,1,0
2006_16_IND_HOU,2006,16,HOU,IND,2,2,0,1,0,1,0
2006_16_IND_HOU,2006,16,IND,HOU,-1,0,1,0,0,0,1
2006_16_NE_JAX,2006,16,JAX,NE,0,1,1,0,0,1,1
2006_16_NE_JAX,2006,16,NE,JAX,1,1,0,0,0,1,0
2006_16_NO_NYG,2006,16,NYG,NO,-1,1,2,1,1,0,1
2006_16_NO_NYG,2006,16,NO,NYG,-1,0,1,0,0,0,1
2006_16_BAL_PIT,2006,16,PIT,BAL,-2,1,3,0,2,1,1
2006_16_BAL_PIT,2006,16,BAL,PIT,-2,1,3,0,2,1,1
2006_16_WAS_STL,2006,16,LA,WAS,1,2,1,1,0,1,1
2006_16_WAS_STL,2006,16,WAS,LA,0,1,1,1,0,0,1
2006_16_ARI_SF,2006,16,SF,ARI,-1,2,3,0,1,2,2
2006_16_ARI_SF,2006,16,ARI,SF,0,0,0,0,0,0,0
2006_16_CIN_DEN,2006,16,DEN,CIN,3,5,2,3,1,2,1
2006_16_CIN_DEN,2006,16,CIN,DEN,-2,2,4,1,2,1,2
2006_16_SD_SEA,2006,16,SEA,LAC,-1,1,2,0,2,1,0
2006_16_SD_SEA,2006,16,LAC,SEA,1,1,0,0,0,1,0
2006_16_PHI_DAL,2006,16,DAL,PHI,-2,1,3,1,2,0,1
2006_16_PHI_DAL,2006,16,PHI,DAL,0,1,1,1,1,0,0
2006_16_NYJ_MIA,2006,16,MIA,NYJ,0,1,1,1,0,0,1
2006_16_NYJ_MIA,2006,16,NYJ,MIA,1,1,0,0,0,1,0
2006_17_NYG_WAS,2006,17,WAS,NYG,0,2,2,2,1,0,1
2006_17_NYG_WAS,2006,17,NYG,WAS,3,3,0,2,0,1,0
2006_17_PIT_CIN,2006,17,CIN,PIT,1,1,0,0,0,1,0
2006_17_PIT_CIN,2006,17,PIT,CIN,-2,0,2,0,1,0,1
2006_17_DET_DAL,2006,17,DAL,DET,-3,0,3,0,1,0,2
2006_17_DET_DAL,2006,17,DET,DAL,0,2,2,1,1,1,1
2006_17_CLE_HOU,2006,17,HOU,CLE,0,1,1,1,1,0,0
2006_17_CLE_HOU,2006,17,CLE,HOU,-2,1,3,1,1,0,2
2006_17_JAX_KC,2006,17,KC,JAX,-3,0,3,0,2,0,1
2006_17_JAX_KC,2006,17,JAX,KC,2,3,1,2,1,1,0
2006_17_STL_MIN,2006,17,MIN,LA,-2,0,2,0,2,0,0
2006_17_STL_MIN,2006,17,LA,MIN,0,0,0,0,0,0,0
2006_17_CAR_NO,2006,17,NO,CAR,-1,1,2,1,1,0,1
2006_17_CAR_NO,2006,17,CAR,NO,0,0,0,0,0,0,0
2006_17_OAK_NYJ,2006,17,NYJ,LV,0,0,0,0,0,0,0
2006_17_OAK_NYJ,2006,17,LV,NYJ,-2,1,3,1,1,0,2
2006_17_SEA_TB,2006,17,TB,SEA,0,2,2,2,0,0,2
2006_17_SEA_TB,2006,17,SEA,TB,0,1,1,1,0,0,1
2006_17_NE_TEN,2006,17,TEN,NE,-2,1,3,0,2,1,1
2006_17_NE_TEN,2006,17,NE,TEN,2,2,0,1,0,1,0
2006_17_BUF_BAL,2006,17,BAL,BUF,-1,0,1,0,1,0,0
2006_17_BUF_BAL,2006,17,BUF,BAL,-1,2,3,2,2,0,1
2006_17_SF_DEN,2006,17,DEN,SF,-1,2,3,1,2,1,1
2006_17_SF_DEN,2006,17,SF,DEN,1,2,1,1,1,1,0
2006_17_MIA_IND,2006,17,IND,MIA,0,1,1,1,0,0,1
2006_17_MIA_IND,2006,17,MIA,IND,0,1,1,1,1,0,0
2006_17_ATL_PHI,2006,17,PHI,ATL,-1,0,1,0,0,0,1
2006_17_ATL_PHI,2006,17,ATL,PHI,0,1,1,0,1,1,0
2006_17_ARI_SD,2006,17,LAC,ARI,0,2,2,0,1,2,1
2006_17_ARI_SD,2006,17,ARI,LAC,2,2,0,0,0,2,0
2006_17_GB_CHI,2006,17,CHI,GB,-4,2,6,2,5,0,1
2006_17_GB_CHI,2006,17,GB,CHI,-1,0,1,0,1,0,0
2006_18_KC_IND,2006,18,IND,KC,-1,2,3,1,3,1,0
2006_18_KC_IND,2006,18,KC,IND,-3,0,3,0,2,0,1
2006_18_DAL_SEA,2006,18,SEA,DAL,-2,0,2,0,2,0,0
2006_18_DAL_SEA,2006,18,DAL,SEA,1,2,1,2,0,0,1
2006_18_NYJ_NE,2006,18,NE,NYJ,1,2,1,2,0,0,1
2006_18_NYJ_NE,2006,18,NYJ,NE,-1,1,2,1,1,0,1
2006_18_NYG_PHI,2006,18,PHI,NYG,0,0,0,0,0,0,0
2006_18_NYG_PHI,2006,18,NYG,PHI,0,1,1,0,1,1,0
2006_19_IND_BAL,2006,19,BAL,IND,-3,1,4,1,2,0,2
2006_19_IND_BAL,2006,19,IND,BAL,-1,1,2,1,2,0,0
2006_19_PHI_NO,2006,19,NO,PHI,0,1,1,1,0,0,1
2006_19_PHI_NO,2006,19,PHI,NO,2,2,0,1,0,1,0
2006_19_SEA_CHI,2006,19,CHI,SEA,1,3,2,3,1,0,1
2006_19_SEA_CHI,2006,19,SEA,CHI,0,1,1,0,1,1,0
2006_19_NE_SD,2006,19,LAC,NE,-1,1,2,0,1,1,1
2006_19_NE_SD,2006,19,NE,LAC,-4,1,5,0,3,1,2
2006_20_NO_CHI,2006,20,CHI,NO,1,1,0,0,0,1,0
2006_20_NO_CHI,2006,20,NO,CHI,-1,3,4,2,1,1,3
2006_20_NE_IND,2006,20,IND,NE,-1,0,1,0,1,0,0
2006_20_NE_IND,2006,20,NE,IND,-1,0,1,0,1,0,0
2006_21_IND_CHI,2006,21,CHI,IND,-3,2,5,2,2,0,3
2006_21_IND_CHI,2006,21,IND,CHI,-2,1,3,0,1,1,2
2007_01_NO_IND,2007,1,IND,NO,0,1,1,0,0,1,1
2007_01_NO_IND,2007,1,NO,IND,-3,0,3,0,2,0,1
2007_01_DEN_BUF,2007,1,BUF,DEN,-1,0,1,0,1,0,0
2007_01_DEN_BUF,2007,1,DEN,BUF,1,2,1,1,1,1,0
2007_01_PIT_CLE,2007,1,CLE,PIT,-1,4,5,2,2,2,3
2007_01_PIT_CLE,2007,1,PIT,CLE,0,1,1,1,0,0,1
2007_01_PHI_GB,2007,1,GB,PHI,-3,1,4,1,1,0,3
2007_01_PHI_GB,2007,1,PHI,GB,2,3,1,2,1,1,0
2007_01_KC_HOU,2007,1,HOU,KC,-1,2,3,1,1,1,2
2007_01_KC_HOU,2007,1,KC,HOU,-1,2,3,2,2,0,1
2007_01_TEN_JAX,2007,1,JAX,TEN,-1,0,1,0,0,0,1
2007_01_TEN_JAX,2007,1,TEN,JAX,3,4,1,2,1,2,0
2007_01_ATL_MIN,2007,1,MIN,ATL,-1,0,1,0,1,0,0
2007_01_ATL_MIN,2007,1,ATL,MIN,-1,1,2,1,2,0,0
2007_01_NE_NYJ,2007,1,NYJ,NE,1,1,0,1,0,0,0
2007_01_NE_NYJ,2007,1,NE,NYJ,1,1,0,1,0,0,0
2007_01_CAR_STL,2007,1,LA,CAR,1,3,2,2,0,1,2
2007_01_CAR_STL,2007,1,CAR,LA,-1,1,2,0,0,1,2
2007_01_MIA_WAS,2007,1,WAS,MIA,-2,0,2,0,2,0,0
2007_01_MIA_WAS,2007,1,MIA,WAS,2,3,1,1,0,2,1
2007_01_DET_OAK,2007,1,LV,DET,-2,1,3,0,2,1,1
2007_01_DET_OAK,2007,1,DET,LV,-1,1,2,0,2,1,0
2007_01_CHI_SD,2007,1,LAC,CHI,-3,0,3,0,1,0,2
2007_01_CHI_SD,2007,1,CHI,LAC,0,3,3,2,1,1,2
2007_01_TB_SEA,2007,1,SEA,TB,-1,0,1,0,0,0,1
2007_01_TB_SEA,2007,1,TB,SEA,0,2,2,2,0,0,2
2007_01_NYG_DAL,2007,1,DAL,NYG,-1,1,2,1,1,0,1
2007_01_NYG_DAL,2007,1,NYG,DAL,-1,0,1,0,1,0,0
2007_01_BAL_CIN,2007,1,CIN,BAL,-2,0,2,0,0,0,2
2007_01_BAL_CIN,2007,1,BAL,CIN,-6,0,6,0,2,0,4
2007_01_ARI_SF,2007,1,SF,ARI,-1,0,1,0,0,0,1
2007_01_ARI_SF,2007,1,ARI,SF,1,3,2,3,2,0,0
2007_02_HOU_CAR,2007,2,CAR,HOU,-3,0,3,0,1,0,2
2007_02_HOU_CAR,2007,2,HOU,CAR,1,2,1,2,0,0,1
2007_02_CIN_CLE,2007,2,CLE,CIN,0,1,1,0,1,1,0
2007_02_CIN_CLE,2007,2,CIN,CLE,0,3,3,1,2,2,1
2007_02_ATL_JAX,2007,2,JAX,ATL,1,1,0,0,0,1,0
2007_02_ATL_JAX,2007,2,ATL,JAX,1,1,0,1,0,0,0
2007_02_GB_NYG,2007,2,NYG,GB,-1,1,2,1,1,0,1
2007_02_GB_NYG,2007,2,GB,NYG,0,1,1,0,1,1,0
2007_02_BUF_PIT,2007,2,PIT,BUF,0,1,1,0,1,1,0
2007_02_BUF_PIT,2007,2,BUF,PIT,1,1,0,0,0,1,0
2007_02_SF_STL,2007,2,LA,SF,-1,2,3,2,0,0,3
2007_02_SF_STL,2007,2,SF,LA,-2,0,2,0,0,0,2
2007_02_NO_TB,2007,2,TB,NO,2,2,0,1,0,1,0
2007_02_NO_TB,2007,2,NO,TB,-2,0,2,0,1,0,1
2007_02_IND_TEN,2007,2,TEN,IND,-1,1,2,0,0,1,2
2007_02_IND_TEN,2007,2,IND,TEN,-1,0,1,0,1,0,0
2007_02_SEA_ARI,2007,2,ARI,SEA,-1,0,1,0,1,0,0
2007_02_SEA_ARI,2007,2,SEA,ARI,1,2,1,2,0,0,1
2007_02_MIN_DET,2007,2,DET,MIN,-3,2,5,2,3,0,2
2007_02_MIN_DET,2007,2,MIN,DET,-5,0,5,0,4,0,1
2007_02_DAL_MIA,2007,2,MIA,DAL,-2,3,5,1,4,2,1
2007_02_DAL_MIA,2007,2,DAL,MIA,0,0,0,0,0,0,0
2007_02_NYJ_BAL,2007,2,BAL,NYJ,0,0,0,0,0,0,0
2007_02_NYJ_BAL,2007,2,NYJ,BAL,-2,0,2,0,2,0,0
2007_02_KC_CHI,2007,2,CHI,KC,-3,0,3,0,2,0,1
2007_02_KC_CHI,2007,2,KC,CHI,-2,0,2,0,1,0,1
2007_02_OAK_DEN,2007,2,DEN,LV,-1,1,2,0,2,1,0
2007_02_OAK_DEN,2007,2,LV,DEN,-2,1,3,1,3,0,0
2007_02_SD_NE,2007,2,NE,LAC,-2,0,2,0,1,0,1
2007_02_SD_NE,2007,2,LAC,NE,-3,0,3,0,2,0,1
2007_02_WAS_PHI,2007,2,PHI,WAS,0,0,0,0,0,0,0
2007_02_WAS_PHI,2007,2,WAS,PHI,1,2,1,0,1,2,0
2007_03_ARI_BAL,2007,3,BAL,ARI,-1,0,1,0,0,0,1
2007_03_ARI_BAL,2007,3,ARI,BAL,-1,0,1,0,0,0,1
2007_03_SD_GB,2007,3,GB,LAC,1,1,0,0,0,1,0
2007_03_SD_GB,2007,3,LAC,GB,-1,0,1,0,1,0,0
2007_03_IND_HOU,2007,3,HOU,IND,-1,1,2,1,2,0,0
2007_03_IND_HOU,2007,3,IND,HOU,2,2,0,2,0,0,0
2007_03_MIN_KC,2007,3,KC,MIN,0,1,1,1,0,0,1
2007_03_MIN_KC,2007,3,MIN,KC,2,3,1,2,0,1,1
2007_03_BUF_NE,2007,3,NE,BUF,1,2,1,0,0,2,1
2007_03_BUF_NE,2007,3,BUF,NE,0,2,2,0,1,2,1
2007_03_MIA_NYJ,2007,3,NYJ,MIA,1,1,0,1,0,0,0
2007_03_MIA_NYJ,2007,3,MIA,NYJ,-1,0,1,0,1,0,0
2007_03_DET_PHI,2007,3,PHI,DET,-1,1,2,1,0,0,2
2007_03_DET_PHI,2007,3,DET,PHI,-2,1,3,0,1,1,2
2007_03_SF_PIT,2007,3,PIT,SF,1,2,1,2,0,0,1
2007_03_SF_PIT,2007,3,SF,PIT,2,3,1,2,1,1,0
2007_03_STL_TB,2007,3,TB,LA,-1,0,1,0,0,0,1
2007_03_STL_TB,2007,3,LA,TB,0,3,3,2,3,1,0
2007_03_JAX_DEN,2007,3,DEN,JAX,-2,1,3,0,1,1,2
2007_03_JAX_DEN,2007,3,JAX,DEN,-2,0,2,0,0,0,2
2007_03_CLE_OAK,2007,3,LV,CLE,0,2,2,2,0,0,2
2007_03_CLE_OAK,2007,3,CLE,LV,-2,0,2,0,2,0,0
2007_03_CIN_SEA,2007,3,SEA,CIN,-2,0,2,0,2,0,0
2007_03_CIN_SEA,2007,3,CIN,SEA,-1,3,4,2,2,1,2
2007_03_CAR_ATL,2007,3,ATL,CAR,-1,1,2,1,0,0,2
2007_03_CAR_ATL,2007,3,CAR,ATL,4,4,0,2,0,2,0
2007_03_NYG_WAS,2007,3,WAS,NYG,0,1,1,1,0,0,1
2007_03_NYG_WAS,2007,3,NYG,WAS,-1,2,3,2,2,0,1
2007_03_DAL_CHI,2007,3,CHI,DAL,-3,1,4,1,3,0,1
2007_03_DAL_CHI,2007,3,DAL,CHI,0,1,1,0,1,1,0
2007_03_TEN_NO,2007,3,NO,TEN,-4,1,5,0,4,1,1
2007_03_TEN_NO,2007,3,TEN,NO,-1,0,1,0,1,0,0
2007_04_HOU_ATL,2007,4,ATL,HOU,1,1,0,1,0,0,0
2007_04_HOU_ATL,2007,4,HOU,ATL,2,4,2,3,0,1,2
2007_04_NYJ_BUF,2007,4,BUF,NYJ,-1,1,2,1,1,0,1
2007_04_NYJ_BUF,2007,4,NYJ,BUF,1,3,2,2,2,1,0
2007_04_BAL_CLE,2007,4,CLE,BAL,1,2,1,2,1,0,0
2007_04_BAL_CLE,2007,4,BAL,CLE,-2,0,2,0,1,0,1
2007_04_STL_DAL,2007,4,DAL,LA,0,1,1,1,1,0,0
2007_04_STL_DAL,2007,4,LA,DAL,-1,0,1,0,1,0,0
2007_04_CHI_DET,2007,4,DET,CHI,-1,1,2,0,0,1,2
2007_04_CHI_DET,2007,4,CHI,DET,-3,0,3,0,3,0,0
2007_04_OAK_MIA,2007,4,MIA,LV,-3,0,3,0,2,0,1
2007_04_OAK_MIA,2007,4,LV,MIA,1,1,0,0,0,1,0
2007_04_GB_MIN,2007,4,MIN,GB,2,4,2,2,1,2,1
2007_04_GB_MIN,2007,4,GB,MIN,-2,0,2,0,0,0,2
2007_04_TB_CAR,2007,4,CAR,TB,2,4,2,4,1,0,1
2007_04_TB_CAR,2007,4,TB,CAR,-1,0,1,0,0,0,1
2007_04_SEA_SF,2007,4,SF,SEA,-2,1,3,0,2,1,1
2007_04_SEA_SF,2007,4,SEA,SF,-1,0,1,0,1,0,0
2007_04_PIT_ARI,2007,4,ARI,PIT,0,2,2,1,0,1,2
2007_04_PIT_ARI,2007,4,PIT,ARI,0,2,2,2,2,0,0
2007_04_DEN_IND,2007,4,IND,DEN,3,3,0,1,0,2,0
2007_04_DEN_IND,2007,4,DEN,IND,0,2,2,1,1,1,1
2007_04_KC_SD,2007,4,LAC,KC,-3,1,4,0,2,1,2
2007_04_KC_SD,2007,4,KC,LAC,1,3,2,2,2,1,0
2007_04_PHI_NYG,2007,4,NYG,PHI,2,3,1,1,1,2,0
2007_04_PHI_NYG,2007,4,PHI,NYG,-1,0,1,0,0,0,1
2007_04_NE_CIN,2007,4,CIN,NE,-2,0,2,0,2,0,0
2007_04_NE_CIN,2007,4,NE,CIN,-1,0,1,0,1,0,0
2007_05_MIA_HOU,2007,5,HOU,MIA,-2,0,2,0,1,0,1
2007_05_MIA_HOU,2007,5,MIA,HOU,-1,0,1,0,1,0,0
2007_05_JAX_KC,2007,5,KC,JAX,-1,0,1,0,1,0,0
2007_05_JAX_KC,2007,5,JAX,KC,1,1,0,1,0,0,0
2007_05_CLE_NE,2007,5,NE,CLE,2,2,0,0,0,2,0
2007_05_CLE_NE,2007,5,CLE,NE,-3,1,4,0,3,1,1
2007_05_CAR_NO,2007,5,NO,CAR,-1,1,2,1,2,0,0
2007_05_CAR_NO,2007,5,CAR,NO,1,2,1,1,1,1,0
2007_05_NYJ_NYG,2007,5,NYG,NYJ,-1,1,2,0,1,1,1
2007_05_NYJ_NYG,2007,5,NYJ,NYG,1,4,3,4,3,0,0
2007_05_SEA_PIT,2007,5,PIT,SEA,2,2,0,2,0,0,0
2007_05_SEA_PIT,2007,5,SEA,PIT,1,2,1,2,1,0,0
2007_05_ARI_STL,2007,5,LA,ARI,-2,1,3,1,3,0,0
2007_05_ARI_STL,2007,5,ARI,LA,-1,1,2,1,2,0,0
2007_05_ATL_TEN,2007,5,TEN,ATL,-2,2,4,2,3,0,1
2007_05_ATL_TEN,2007,5,ATL,TEN,0,3,3,1,2,2,1
2007_05_DET_WAS,2007,5,WAS,DET,3,4,1,2,0,2,1
2007_05_DET_WAS,2007,5,DET,WAS,-2,0,2,0,2,0,0
2007_05_TB_IND,2007,5,IND,TB,2,3,1,3,1,0,0
2007_05_TB_IND,2007,5,TB,IND,-1,0,1,0,1,0,0
2007_05_SD_DEN,2007,5,DEN,LAC,-3,0,3,0,1,0,2
2007_05_SD_DEN,2007,5,LAC,DEN,1,1,0,0,0,1,0
2007_05_BAL_SF,2007,5,SF,BAL,-1,0,1,0,1,0,0
2007_05_BAL_SF,2007,5,BAL,SF,0,0,0,0,0,0,0
2007_05_CHI_GB,2007,5,GB,CHI,-4,0,4,0,2,0,2
2007_05_CHI_GB,2007,5,CHI,GB,-1,1,2,1,1,0,1
2007_05_DAL_BUF,2007,5,BUF,DAL,-1,0,1,0,1,0,0
2007_05_DAL_BUF,2007,5,DAL,BUF,-4,2,6,1,5,1,1
2007_06_STL_BAL,2007,6,BAL,LA,0,2,2,2,1,0,1
2007_06_STL_BAL,2007,6,LA,BAL,-5,1,6,1,5,0,1
2007_06_MIN_CHI,2007,6,CHI,MIN,-3,1,4,0,2,1,2
2007_06_MIN_CHI,2007,6,MIN,CHI,1,1,0,0,0,1,0
2007_06_MIA_CLE,2007,6,CLE,MIA,1,2,1,0,0,2,1
2007_06_MIA_CLE,2007,6,MIA,CLE,-1,1,2,1,2,0,0
2007_06_WAS_GB,2007,6,GB,WAS,0,2,2,2,2,0,0
2007_06_WAS_GB,2007,6,WAS,GB,-2,1,3,1,1,0,2
2007_06_HOU_JAX,2007,6,JAX,HOU,-1,1,2,1,0,0,2
2007_06_HOU_JAX,2007,6,HOU,JAX,-4,0,4,0,1,0,3
2007_06_CIN_KC,2007,6,KC,CIN,3,5,2,5,0,0,2
2007_06_CIN_KC,2007,6,CIN,KC,-3,0,3,0,2,0,1
2007_06_PHI_NYJ,2007,6,NYJ,PHI,-1,0,1,0,1,0,0
2007_06_PHI_NYJ,2007,6,PHI,NYJ,-1,0,1,0,1,0,0
2007_06_TEN_TB,2007,6,TB,TEN,1,1,0,0,0,1,0
2007_06_TEN_TB,2007,6,TEN,TB,1,4,3,1,1,3,2
